country,date,temperature_mean,temperature_max,temperature_min,precipitation,windspeed_mean,windspeed_max,evapotranspiration,solar_radiation
Scotland,2020-06-06,11.218,14.712,7.975,6.725,16.42,25.375,2.91,18.838
Scotland,2020-06-07,10.273,12.388,7.912,1.2,16.295,23.144,2.205,12.955
Scotland,2020-06-08,9.447,12.412,6.175,0.025,9.073,13.654,3.021,20.095
Scotland,2020-06-09,10.358,13.275,7.5,1.325,9.852,16.055,2.17,14.285
Scotland,2020-06-10,10.607,12.25,9.125,9.575,11.368,21.458,1.254,6.858
Scotland,2020-06-11,11.135,13.938,8.412,1.025,18.682,24.55,2.777,20.158
Scotland,2020-06-12,12.352,15.7,9.762,2.925,20.254,26.047,2.887,19.705
Scotland,2020-06-13,12.874,14.838,10.988,6.425,14.445,19.793,1.523,10.76
Scotland,2020-06-14,13.736,16.938,11.212,1.525,8.89,13.177,2.045,13.505
Scotland,2020-06-15,13.351,15.675,11.575,1.125,7.221,9.566,1.564,9.89
Scotland,2020-06-16,14.216,17.212,11.588,0.7,5.619,9.32,1.97,12.66
Scotland,2020-06-17,13.787,16.712,11.288,2.825,8.363,12.125,2.598,18.198
Scotland,2020-06-18,12.669,15.675,10.388,0.0,11.859,17.293,3.081,23.285
Scotland,2020-06-19,13.553,16.675,10.775,3.925,10.924,16.829,2.179,14.835
Scotland,2020-06-20,15.132,19.138,11.588,0.475,13.457,22.01,3.756,23.155
Scotland,2020-06-21,14.061,16.7,11.388,6.15,18.188,26.472,2.612,15.82
Scotland,2020-06-22,13.742,17.075,9.575,1.85,20.45,32.113,2.56,14.838
Scotland,2020-06-23,15.723,18.1,13.2,3.45,16.296,29.258,2.304,11.908
Scotland,2020-06-24,16.783,20.412,12.338,0.425,11.113,17.623,3.659,22.752
Scotland,2020-06-25,17.192,22.825,11.825,0.25,9.86,16.354,4.156,26.24
Scotland,2020-06-26,16.475,20.075,13.088,4.7,7.997,11.892,2.431,15.618
Scotland,2020-06-27,15.339,18.25,12.55,5.475,10.163,20.774,2.486,15.73
Scotland,2020-06-28,12.969,15.15,11.338,9.6,22.198,29.083,1.895,10.698
Scotland,2020-06-29,13.202,14.95,11.612,9.75,19.736,27.429,2.05,11.625
Scotland,2020-06-30,13.707,16.188,11.4,2.675,13.377,19.979,2.498,15.045
Scotland,2020-07-01,12.074,13.788,10.088,1.3,12.614,18.834,1.981,11.938
Scotland,2020-07-02,11.794,15.0,9.038,0.225,9.348,15.6,2.574,15.772
Scotland,2020-07-03,11.943,14.6,9.85,13.525,12.55,19.875,1.144,5.425
Scotland,2020-07-04,12.031,14.45,8.625,4.225,10.532,18.818,1.83,11.04
Scotland,2020-07-05,12.67,15.45,10.388,9.825,22.194,30.316,2.891,19.635
Scotland,2020-07-06,12.507,15.575,9.75,0.525,19.875,26.4,3.302,19.898
Scotland,2020-07-07,11.987,14.575,9.988,1.925,11.286,17.159,2.442,15.343
Scotland,2020-07-08,11.695,14.788,8.262,1.5,9.079,13.983,2.41,15.595
Scotland,2020-07-09,12.63,15.45,10.0,1.775,7.356,13.44,2.649,17.415
Scotland,2020-07-10,12.361,15.238,9.525,2.5,11.687,18.386,3.02,19.885
Scotland,2020-07-11,12.73,15.762,9.15,0.65,14.989,20.307,2.845,17.062
Scotland,2020-07-12,13.714,17.825,8.775,0.125,13.929,21.012,3.469,21.11
Scotland,2020-07-13,15.344,17.775,12.088,3.475,16.655,23.659,2.826,16.55
Scotland,2020-07-14,13.717,16.362,10.825,0.825,13.559,19.384,2.614,14.782
Scotland,2020-07-15,13.916,16.2,11.962,1.65,11.939,17.467,1.83,9.742
Scotland,2020-07-16,16.505,20.838,13.162,0.2,17.576,24.192,3.087,17.248
Scotland,2020-07-17,15.7,17.875,13.288,3.225,16.37,22.075,2.622,13.9
Scotland,2020-07-18,13.891,16.738,10.775,0.2,16.27,22.911,3.441,20.178
Scotland,2020-07-19,12.595,15.575,9.188,0.375,15.02,20.141,3.025,18.382
Scotland,2020-07-20,12.379,15.275,9.512,1.65,13.057,17.706,2.632,16.44
Scotland,2020-07-21,12.881,16.45,8.725,0.475,10.926,15.098,3.005,18.15
Scotland,2020-07-22,13.267,15.625,10.362,7.65,8.919,17.025,1.447,8.007
Scotland,2020-07-23,15.261,18.525,12.425,5.35,9.643,16.277,2.333,13.682
Scotland,2020-07-24,14.455,18.088,10.412,0.7,9.273,16.894,2.923,18.575
Scotland,2020-07-25,15.798,18.25,13.225,9.925,13.35,21.502,2.57,15.75
Scotland,2020-07-26,14.159,17.062,11.25,1.25,15.076,25.38,3.206,19.942
Scotland,2020-07-27,12.686,14.512,10.712,19.825,13.827,28.099,1.067,4.758
Scotland,2020-07-28,12.31,14.5,10.35,1.4,26.082,33.496,2.771,15.558
Scotland,2020-07-29,12.886,15.762,10.025,0.2,17.065,24.609,2.838,15.905
Scotland,2020-07-30,12.771,15.788,8.112,6.325,8.239,13.158,1.267,7.062
Scotland,2020-07-31,18.515,24.2,13.15,0.375,13.306,20.965,3.983,21.858
Scotland,2020-08-01,15.357,17.363,12.588,2.625,13.526,18.393,2.569,14.938
Scotland,2020-08-02,13.453,16.225,10.688,2.3,11.061,17.86,2.582,16.105
Scotland,2020-08-03,12.403,15.512,8.562,0.625,13.027,18.971,2.665,16.25
Scotland,2020-08-04,13.678,17.362,10.1,20.025,20.403,31.221,1.201,4.88
Scotland,2020-08-05,16.415,18.688,14.588,5.6,15.102,22.95,1.95,10.655
Scotland,2020-08-06,16.446,20.438,11.988,0.0,9.206,16.226,3.178,19.448
Scotland,2020-08-07,17.383,20.875,13.85,2.1,15.186,22.605,2.691,14.88
Scotland,2020-08-08,14.443,18.525,9.825,0.0,8.425,14.399,3.34,21.995
Scotland,2020-08-09,14.084,18.2,10.125,0.0,10.532,15.852,3.141,21.915
Scotland,2020-08-10,14.797,17.862,12.362,1.1,10.229,14.998,2.277,14.485
Scotland,2020-08-11,15.749,20.55,12.35,8.025,9.023,13.628,2.124,13.615
Scotland,2020-08-12,17.756,21.55,15.175,7.95,6.831,13.603,2.478,15.5
Scotland,2020-08-13,16.264,18.15,14.025,0.025,13.863,18.033,2.008,13.072
Scotland,2020-08-14,15.127,17.962,13.075,0.0,8.881,12.472,2.13,13.99
Scotland,2020-08-15,14.975,18.538,12.362,0.0,9.273,14.835,2.519,16.882
Scotland,2020-08-16,13.755,15.638,12.488,0.0,10.75,15.884,1.932,13.04
Scotland,2020-08-17,13.883,15.562,12.075,3.825,12.885,19.517,1.349,9.0
Scotland,2020-08-18,15.582,18.112,13.65,5.875,7.215,13.526,1.768,11.548
Scotland,2020-08-19,15.773,18.488,13.012,0.75,10.611,21.056,2.25,15.508
Scotland,2020-08-20,17.451,19.75,14.963,4.775,20.903,28.501,3.169,16.788
Scotland,2020-08-21,16.033,17.988,14.7,6.0,19.323,27.741,2.062,9.895
Scotland,2020-08-22,15.228,17.838,13.25,2.05,17.166,23.863,2.37,13.255
Scotland,2020-08-23,12.804,14.463,11.088,1.175,10.45,16.567,1.704,10.008
Scotland,2020-08-24,11.827,14.8,9.175,1.25,8.131,14.411,2.019,13.228
Scotland,2020-08-25,12.343,14.362,9.688,15.15,23.164,35.957,0.916,4.19
Scotland,2020-08-26,12.346,14.075,10.275,5.625,11.005,25.681,1.446,8.115
Scotland,2020-08-27,12.076,14.438,10.188,7.925,10.874,18.45,1.055,6.06
Scotland,2020-08-28,11.653,13.662,9.962,3.375,19.548,26.347,1.974,11.408
Scotland,2020-08-29,10.486,13.088,7.4,0.35,14.65,21.201,1.895,10.615
Scotland,2020-08-30,11.017,14.4,6.8,0.1,7.075,10.935,1.879,12.39
Scotland,2020-08-31,12.119,15.15,8.138,0.0,8.924,14.861,2.043,12.52
Scotland,2020-09-01,13.348,16.612,9.45,0.025,15.643,22.561,2.143,12.455
Scotland,2020-09-02,15.237,17.075,13.762,8.525,22.793,30.235,1.712,7.328
Scotland,2020-09-03,14.776,17.538,12.062,2.15,20.966,26.904,2.337,12.558
Scotland,2020-09-04,12.88,15.1,10.825,1.425,23.636,29.879,2.384,12.5
Scotland,2020-09-05,11.727,13.938,9.625,0.45,17.509,23.046,2.137,11.912
Scotland,2020-09-06,11.744,14.85,8.638,0.3,8.93,13.38,2.08,13.37
Scotland,2020-09-07,14.724,18.5,11.05,8.25,20.588,28.959,1.614,7.697
Scotland,2020-09-08,16.044,19.65,12.688,2.9,19.056,28.518,1.936,9.295
Scotland,2020-09-09,13.016,16.613,10.075,1.225,19.931,27.286,2.23,11.882
Scotland,2020-09-10,11.119,13.5,7.588,0.125,15.435,22.373,1.633,7.972
Scotland,2020-09-11,12.832,15.275,10.938,4.325,24.675,32.83,1.893,9.105
Scotland,2020-09-12,11.892,14.562,10.0,5.95,22.255,29.05,2.158,11.402
Scotland,2020-09-13,15.965,18.862,12.525,10.4,24.826,33.228,1.718,7.99
Scotland,2020-09-14,15.932,19.075,13.75,0.0,14.314,22.468,1.815,9.51
Scotland,2020-09-15,15.772,19.575,12.9,3.675,6.421,15.22,1.255,6.912
Scotland,2020-09-16,12.047,14.762,9.788,0.35,13.591,20.38,1.474,8.718
Scotland,2020-09-17,13.558,17.625,9.575,0.075,9.614,15.286,2.046,13.86
Scotland,2020-09-18,13.163,17.812,9.138,0.0,7.789,14.558,1.979,13.448
Scotland,2020-09-19,12.196,16.775,8.725,0.0,8.862,14.232,1.811,13.305
Scotland,2020-09-20,13.306,17.025,10.188,0.075,9.627,14.434,1.603,10.725
Scotland,2020-09-21,12.827,16.175,10.112,0.0,15.214,21.188,1.74,9.658
Scotland,2020-09-22,13.138,15.488,9.938,2.05,20.774,29.381,1.562,6.685
Scotland,2020-09-23,9.036,12.325,5.988,0.275,9.987,19.686,1.55,10.512
Scotland,2020-09-24,7.745,10.775,3.938,0.225,10.486,16.491,1.371,8.702
Scotland,2020-09-25,8.077,11.225,5.525,1.0,16.345,24.523,1.675,9.858
Scotland,2020-09-26,8.024,12.225,4.663,0.025,16.467,24.568,1.746,9.21
Scotland,2020-09-27,7.367,11.088,4.262,0.0,7.036,13.073,1.406,10.358
Scotland,2020-09-28,9.713,14.025,5.038,0.6,11.431,18.006,0.913,4.64
Scotland,2020-09-29,9.474,13.588,5.65,0.075,9.273,14.452,1.39,9.788
Scotland,2020-09-30,11.077,12.762,9.0,8.775,18.009,27.479,0.782,2.378
Scotland,2020-10-01,8.923,10.625,7.175,6.525,9.534,14.363,0.702,4.412
Scotland,2020-10-02,9.005,12.888,5.25,1.825,8.493,14.438,1.317,10.222
Scotland,2020-10-03,9.003,10.688,7.325,32.575,10.348,18.715,0.373,1.438
Scotland,2020-10-04,12.177,13.912,9.85,13.825,17.019,28.469,0.8,5.635
Scotland,2020-10-05,10.834,13.088,8.775,3.75,9.675,15.058,0.834,5.828
Scotland,2020-10-06,10.545,13.4,8.65,2.2,10.335,16.802,0.975,7.158
Scotland,2020-10-07,10.419,12.975,8.075,0.55,17.259,23.71,1.263,7.322
Scotland,2020-10-08,8.16,11.112,5.625,0.7,11.967,18.979,1.22,8.343
Scotland,2020-10-09,7.422,9.6,5.288,3.25,20.176,33.853,1.274,7.522
Scotland,2020-10-10,8.611,11.638,5.7,2.975,15.043,21.0,0.958,5.66
Scotland,2020-10-11,8.76,11.212,6.525,0.2,11.664,16.274,0.953,5.845
Scotland,2020-10-12,8.502,10.65,6.262,7.075,10.161,16.096,0.472,1.993
Scotland,2020-10-13,8.695,10.788,5.425,5.525,20.073,28.327,0.987,5.07
Scotland,2020-10-14,9.646,11.475,6.9,3.35,16.353,22.552,0.908,5.59
Scotland,2020-10-15,7.238,9.462,4.0,0.5,8.503,12.985,0.715,4.362
Scotland,2020-10-16,7.799,10.225,4.862,0.375,8.49,13.0,0.6,3.652
Scotland,2020-10-17,8.187,9.538,6.725,0.85,10.022,13.98,0.476,2.312
Scotland,2020-10-18,7.389,8.788,5.662,0.15,6.517,12.34,0.507,2.995
Scotland,2020-10-19,10.163,11.65,7.65,15.475,15.91,23.235,0.531,2.037
Scotland,2020-10-20,10.879,13.175,9.162,9.15,11.839,20.266,0.652,3.673
Scotland,2020-10-21,11.296,13.0,9.375,7.025,11.46,19.276,0.632,3.938
Scotland,2020-10-22,8.79,10.125,7.35,8.7,11.102,21.588,0.39,1.69
Scotland,2020-10-23,7.845,9.8,5.912,2.8,14.566,20.449,0.716,3.265
Scotland,2020-10-24,9.084,10.925,6.025,7.4,23.196,38.504,1.119,4.163
Scotland,2020-10-25,8.412,10.225,6.794,1.625,19.366,26.475,0.963,4.369
Scotland,2020-10-26,7.418,9.0,5.412,9.275,13.315,25.229,0.468,2.272
Scotland,2020-10-27,7.445,9.375,5.875,1.475,19.186,24.026,0.815,4.328
Scotland,2020-10-28,8.746,12.738,5.912,7.75,17.057,27.279,0.523,1.828
Scotland,2020-10-29,10.198,13.938,5.7,0.2,19.009,30.762,1.017,4.362
